epoch,loss,learning_rate
1,0.4505241811275482,0.009999902291237879
2,0.1637541651725769,0.009999609168808892
3,0.605035126209259,0.009999120644285006
4,0.11780989915132523,0.009998436736952335
5,0.18789176642894745,0.009997557473810372
6,0.23376299440860748,0.009996482889570918
7,0.24350593984127045,0.00999521302665672
8,0.23251886665821075,0.009993747935199788
9,0.2100188434123993,0.009992087673039428
10,0.18112732470035553,0.009990232305719946
11,0.15019069612026215,0.009988181906488066
12,0.12434110790491104,0.00998593655629004
13,0.11801142245531082,0.009983496343768447
14,0.14117005467414856,0.009980861365258704
15,0.14874383807182312,0.009978031724785246
16,0.13498090207576752,0.009975007534057436
17,0.12149771302938461,0.009971788912465144
18,0.1162514016032219,0.00996837598707404
19,0.11696271598339081,0.009964768892620575
20,0.11990391463041306,0.009960967771506664
21,0.12263204902410507,0.009956972773794055
22,0.12400364875793457,0.00995278405719842
23,0.12374651432037354,0.00994840178708312
24,0.12214859575033188,0.009943826136452671
25,0.11979875713586807,0.00993905728594593
26,0.11740722507238388,0.009934095423828945
27,0.11561347544193268,0.00992894074598754
28,0.1148240938782692,0.009923593455919566
29,0.11507517844438553,0.00991805376472688
30,0.1160048320889473,0.009912321891107008
31,0.11701242625713348,0.009906398061344501
32,0.11752745509147644,0.00990028250930202
33,0.11727731674909592,0.009893975476411085
34,0.11639197170734406,0.009887477211662556
35,0.11525950580835342,0.009880787971596798
36,0.11429721117019653,0.009873908020293556
37,0.11375979334115982,0.009866837629361525
38,0.11367249488830566,0.009859577077927634
39,0.11389224231243134,0.009852126652626022
40,0.1141941249370575,0.009844486647586722
41,0.11437780410051346,0.009836657364424052
42,0.11432266235351562,0.009828639112224704
43,0.11401510238647461,0.009820432207535547
44,0.11353827267885208,0.009812036974351124
45,0.11303186416625977,0.009803453744100866
46,0.11262820661067963,0.009794682855636009
47,0.11240401118993759,0.00978572465521621
48,0.11235611140727997,0.009776579496495881
49,0.11239524930715561,0.009767247740510231
50,0.11239998042583466,0.009757729755661007
51,0.11228051781654358,0.009748025917701955
52,0.1120174378156662,0.00973813660972398
53,0.11167680472135544,0.00972806222214003
54,0.11135387420654297,0.009717803152669674
55,0.1111229658126831,0.009707359806323411
56,0.11100281029939651,0.009696732595386672
57,0.11094621568918228,0.009685921939403548
58,0.11087778210639954,0.009674928265160225
59,0.11073528230190277,0.009663752006668138
60,0.11050376296043396,0.00965239360514684
61,0.11022408306598663,0.009640853509006567
62,0.10995949804782867,0.00962913217383056
63,0.10975651443004608,0.009617230062357061
64,0.10960980504751205,0.009605147644461052
65,0.1094689592719078,0.0095928853971357
66,0.10927636921405792,0.009580443804473536
67,0.10901381075382233,0.009567823357647333
68,0.10871496051549911,0.009555024554890722
69,0.10843159258365631,0.009542047901478523
70,0.10818490386009216,0.009528893909706791
71,0.1079418808221817,0.009515563098872599
72,0.10764612257480621,0.009502055995253533
73,0.10727687925100327,0.009488373132086914
74,0.10686184465885162,0.009474515049548752
75,0.1064474806189537,0.009460482294732417
76,0.10604015737771988,0.009446275421627041
77,0.10559601336717606,0.00943189499109565
78,0.10507499426603317,0.009417341570853015
79,0.10448046773672104,0.00940261573544325
80,0.10384774953126907,0.00938771806621712
81,0.10318291932344437,0.009372649151309101
82,0.10243802517652512,0.009357409585614148
83,0.10157793760299683,0.009341999970764221
84,0.10061535239219666,0.009326420915104529
85,0.09956713020801544,0.009310673033669515
86,0.09839038550853729,0.009294756948158574
87,0.09703940153121948,0.009278673286911506
88,0.0955146849155426,0.00926242268488372
89,0.09383513033390045,0.009246005783621157
90,0.0919308215379715,0.00922942323123497
91,0.08976636826992035,0.009212675682375932
92,0.08736847341060638,0.009195763798208596
93,0.08463937044143677,0.00917868824638519
94,0.08157595992088318,0.009161449701019266
95,0.07810789346694946,0.009144048842659075
96,0.07421662658452988,0.009126486358260709
97,0.06981876492500305,0.009108762941160984
98,0.06495130062103271,0.009090879291050055
99,0.05957501381635666,0.009072836113943808
100,0.05386485531926155,0.009054634122155984
101,0.04792887717485428,0.009036274034270047
102,0.041841957718133926,0.009017756575110834
103,0.03582274168729782,0.00899908247571592
104,0.029985830187797546,0.008980252473306777
105,0.024611229076981544,0.008961267311259659
106,0.020501362159848213,0.008942127739076256
107,0.01822802796959877,0.008922834512354105
108,0.012853763066232204,0.008903388392756761
109,0.010304445400834084,0.008883790147983728
110,0.010270611383020878,0.008864040551740152
111,0.007608493324369192,0.008844140383706277
112,0.00800592266023159,0.008824090429506663
113,0.008727682754397392,0.00880389148067917
114,0.007735394407063723,0.008783544334643711
115,0.009242231957614422,0.008763049794670772
116,0.007757098879665136,0.0087424086698497
117,0.007628226652741432,0.008721621775056757
118,0.006756925489753485,0.00870068993092296
119,0.005992370657622814,0.008679613963801671
120,0.005386735778301954,0.008658394705735987
121,0.004597507417201996,0.00863703299442588
122,0.004094655625522137,0.008615529673195137
123,0.0034742860589176416,0.008593885590958063
124,0.003280024044215679,0.008572101602185961
125,0.002789322752505541,0.008550178566873408
126,0.0027720052748918533,0.008528117350504303
127,0.0023069006856530905,0.008505918824017689
128,0.0024550328962504864,0.008483583863773384
129,0.0019165821140632033,0.008461113351517375
130,0.002004060195758939,0.00843850817434701
131,0.0015810371842235327,0.008415769224675976
132,0.0013652672059834003,0.008392897400199072
133,0.0012887141201645136,0.008369893603856765
134,0.0008909584139473736,0.008346758743799546
135,0.0009248654241673648,0.008323493733352076
136,0.0009095055283978581,0.008300099490977134
137,0.0007809053640812635,0.00827657694023935
138,0.0008548423647880554,0.00825292700976875
139,0.0008643963956274092,0.008229150633224092
140,0.0006698148790746927,0.008205248749256013
141,0.0005913536879234016,0.008181222301469965
142,0.0005814370815642178,0.008157072238388966
143,0.0005159073043614626,0.008132799513416156
144,0.0005764280795119703,0.008108405084797154
145,0.0005751223070546985,0.008083889915582234
146,0.0005903076962567866,0.008059254973588297
147,0.0005715223960578442,0.008034501231360673
148,0.000537061074282974,0.00800962966613472
149,0.0004913936136290431,0.007984641259797243
150,0.0004666849854402244,0.007959536998847742
151,0.0004447370010893792,0.007934317874359451
152,0.0004452402063179761,0.007908984881940223
153,0.00044923456152901053,0.007883539021693222
154,0.00044258186244405806,0.007857981298177443
155,0.00042862919508479536,0.007832312720368044
156,0.0004086993576493114,0.007806534301616528
157,0.0003799806290771812,0.007780647059610728
158,0.00036807131255045533,0.00775465201633463
159,0.0003544306382536888,0.007728550198028033
160,0.0003530948597472161,0.00770234263514603
161,0.00034875236451625824,0.007676030362318331
162,0.00034629530273377895,0.007649614418308411
163,0.00033990497468039393,0.007623095845972508
164,0.0003306134312879294,0.007596475692218455
165,0.00032009370625019073,0.007569755007964336
166,0.0003090602403972298,0.007542934848097013
167,0.00030253478325903416,0.007516016271430477
168,0.00029517142684198916,0.007489000340664041
169,0.0002920266124419868,0.007461888122340393
170,0.0002871839387807995,0.007434680686803488
171,0.00028498462052084506,0.007407379108156297
172,0.00027988478541374207,0.007379984464218395
173,0.000275757338386029,0.007352497836483418
174,0.000270053802523762,0.007324920310076364
175,0.0002651435206644237,0.007297252973710755
176,0.00026008678833022714,0.007269496919645659
177,0.00025598215870559216,0.007241653243642561
178,0.0002521435380913317,0.0072137230449221155
179,0.00024975943961180747,0.007185707426120746
180,0.00024642088101245463,0.007157607493247108
181,0.00024414423387497663,0.0071294243556384385
182,0.00024048057093750685,0.007101159125916755
183,0.00023828502162359655,0.007072812919944925
184,0.00023423389939125627,0.007044386856782627
185,0.00023126753512769938,0.007015882058642162
186,0.00022757989063393325,0.006987299650844149
187,0.0002254856372019276,0.0069586407617731084
188,0.00022214963973965496,0.006929906522832912
189,0.00022056557645555586,0.006901098068402107
190,0.00021792083862237632,0.006872216535789151
191,0.00021577686129603535,0.006843263065187497
192,0.00021329402807168663,0.006814238799630587
193,0.00021108960208948702,0.006785144884946729
194,0.00020831661822739989,0.006755982469713857
195,0.0002061464765574783,0.00672675270521419
196,0.00020350053091533482,0.006697456745388781
197,0.00020132512145210057,0.006668095746791964
198,0.00019941688515245914,0.006638670868545684
199,0.00019756109395530075,0.006609183272293756
200,0.00019537656044121832,0.006579634122155988
201,0.00019361943122930825,0.0065500245846822295
202,0.00019146176055073738,0.006520355828806321
203,0.00018982123583555222,0.006490629025799944
204,0.0001876145543064922,0.00646084534922638
205,0.0001857813767855987,0.0064310059748941845
206,0.0001838953176047653,0.00640111208081076
207,0.00018236578034702688,0.006371164847135859
208,0.00018046498007606715,0.0063411654561349885
209,0.00017891399329528213,0.0063111150921327415
210,0.0001774938718881458,0.00628101494146603
211,0.00017585848399903625,0.0062508661924372665
212,0.00017383960948791355,0.006220670035267438
213,0.00017246905190404505,0.006190427662049124
214,0.00017068738816305995,0.0061601402666994366
215,0.00016913465515244752,0.006129809044912886
216,0.0001678842236287892,0.00609943519411417
217,0.000166124984389171,0.006069019913410911
218,0.00016501521167811006,0.006038564403546313
219,0.00016348979261238128,0.006008069866851757
220,0.000162139258463867,0.005977537507199335
221,0.00016065372619777918,0.005946968529954328
222,0.00015934620751067996,0.005916364141927615
223,0.0001579395611770451,0.005885725551328031
224,0.0001566923747304827,0.005855053967714672
225,0.00015517935389652848,0.0058243506019491405
226,0.0001542609534226358,0.005793616666147745
227,0.00015258618805091828,0.005762853373633647
228,0.0001518096833024174,0.005732061938888957
229,0.00015029654605314136,0.005701243577506797
230,0.00014942174311727285,0.005670399506143304
231,0.00014855082554277033,0.0056395309424696035
232,0.00014675708371214569,0.005608639105123732
233,0.0001458743354305625,0.005577725213662535
234,0.00014458331861533225,0.005546790488513512
235,0.00014350558922160417,0.005515836150926644
236,0.0001427404349669814,0.005484863422926178
237,0.00014128490875009447,0.005453873527262379
238,0.00014014502812642604,0.005422867687363266
239,0.000139409996336326,0.005391847127286308
240,0.0001380593457724899,0.005360813071670099
241,0.000137191207613796,0.005329766745686019
242,0.00013600560487248003,0.005298709374989857
243,0.00013535040488932282,0.005267642185673428
244,0.00013420866162050515,0.005236566404216173
245,0.00013343605678528547,0.005205483257436733
246,0.0001322906609857455,0.005174393972444518
247,0.00013126246631145477,0.005143299776591268
248,0.00013041574857197702,0.005112201897422593
249,0.00012959697050973773,0.005081101562629514
250,0.0001284529862459749,0.005049999999999997
251,0.00012770717148669064,0.00501889843737048
252,0.00012686397531069815,0.004987798102577401
253,0.00012589868856593966,0.004956700223408726
254,0.00012508107465691864,0.004925606027555477
255,0.00012442043225746602,0.004894516742563262
256,0.00012366194278001785,0.004863433595783821
257,0.0001226268504979089,0.004832357814326567
258,0.00012198013428132981,0.004801290625010139
259,0.00012124526256229728,0.004770233254313977
260,0.0001203315841848962,0.004739186928329898
261,0.00011950983025599271,0.00470815287271369
262,0.00011909361637663096,0.00467713231263673
263,0.00011813666060334072,0.004646126472737618
264,0.00011757291213143617,0.004615136577073819
265,0.00011666448699543253,0.004584163849073352
266,0.00011620575241977349,0.004553209511486484
267,0.00011537337559275329,0.004522274786337461
268,0.00011466517753433436,0.004491360894876263
269,0.00011412078310968354,0.0044604690575303935
270,0.00011351343709975481,0.004429600493856692
271,0.00011280881153652444,0.0043987564224931995
272,0.00011199926666449755,0.00436793806111104
273,0.00011123202421003953,0.0043371466263663495
274,0.00011066030128858984,0.00430638333385225
275,0.00011001602979376912,0.004275649398050856
276,0.00010949840361718088,0.004244946032285324
277,0.000108962798549328,0.0042142744486719655
278,0.00010828272206708789,0.004183635858072382
279,0.00010767913045128807,0.004153031470045669
280,0.00010713124356698245,0.004122462492800661
281,0.00010646267037373036,0.00409193013314824
282,0.00010604217823129147,0.004061435596453684
283,0.00010529367864364758,0.004030980086589085
284,0.00010470961569808424,0.0040005648058858275
285,0.00010416247096145526,0.003970190955087113
286,0.00010368314542574808,0.003939859733300561
287,0.00010320365981897339,0.003909572337950876
288,0.00010253731306875125,0.003879329964732561
289,0.00010208055027760565,0.0038491338075627313
290,0.00010160853707930073,0.003818985058533968
291,0.00010103303065989166,0.0037888849078672577
292,0.00010066264803754166,0.003758834543865009
293,0.0001000612901407294,0.0037288351528641404
294,9.954683628166094e-05,0.003698887919189238
295,9.89810869214125e-05,0.003668994025105813
296,9.869493078440428e-05,0.0036391546507736168
297,9.824249718803912e-05,0.0036093709742000533
298,9.772150224307552e-05,0.0035796441711936754
299,9.738702647155151e-05,0.0035499754153177684
300,9.68991153058596e-05,0.0035203658778440094
301,9.634894377086312e-05,0.00349081672770624
302,9.600183693692088e-05,0.0034613291314543127
303,9.544471686240286e-05,0.0034319042532080348
304,9.4998387794476e-05,0.003402543254611216
305,9.463105379836634e-05,0.003373247294785807
306,9.422373113920912e-05,0.00334401753028614
307,9.392327046953142e-05,0.003314855115053267
308,9.358223906019703e-05,0.003285761200369409
309,9.323689300799742e-05,0.0032567369348124988
310,9.270360897062346e-05,0.003227783464210844
311,9.227139526046813e-05,0.0031989019315978883
312,9.181311179418117e-05,0.0031700934771670846
313,9.1472094936762e-05,0.0031413592382268873
314,9.120704635279253e-05,0.0031127003491558487
315,9.073413093574345e-05,0.003084117941357835
316,9.031740773934871e-05,0.0030556131432173694
317,9.014437819132581e-05,0.0030271870800550726
318,8.97964637260884e-05,0.0029988408740832433
319,8.9100438344758e-05,0.0029705756443615585
320,8.924319263314828e-05,0.00294239250675289
321,8.882605470716953e-05,0.0029142925738792546
322,8.84991095517762e-05,0.0028862769550778832
323,8.810676081338897e-05,0.0028583467563574384
324,8.766540850047022e-05,0.002830503080354341
325,8.743622311158106e-05,0.0028027470262892433
326,8.710422116564587e-05,0.0027750796899236353
327,8.684070780873299e-05,0.002747502163516581
328,8.645071648061275e-05,0.0027200155357816054
329,8.619854634162039e-05,0.0026926208918437006
330,8.58092462294735e-05,0.0026653193131965106
331,8.547813195036724e-05,0.002638111877659606
