epoch,loss,learning_rate
209,3.496682984405197e-05,0.006311115092132743
210,4.9974296416621655e-05,0.0062810149414660316
211,3.2007981644710526e-05,0.006250866192437268
212,6.493682576547144e-06,0.006220670035267439
213,3.93621940020239e-06,0.006190427662049126
214,2.036057412624359e-05,0.006160140266699438
215,2.8058480893378146e-05,0.006129809044912888
216,1.5859990526223555e-05,0.006099435194114172
217,2.0988316009606933e-06,0.006069019913410913
218,4.329088824306382e-06,0.006038564403546315
219,1.4457104043685831e-05,0.006008069866851758
220,1.4909736819390673e-05,0.005977537507199337
221,5.428681106423028e-06,0.00594696852995433
222,6.421966531888756e-07,0.005916364141927617
223,5.763653007306857e-06,0.005885725551328032
224,9.885703548206948e-06,0.005855053967714674
225,5.787560894532362e-06,0.005824350601949142
226,7.172712344072352e-07,0.005793616666147747
227,2.204122665716568e-06,0.005762853373633648
228,5.838764082000125e-06,0.005732061938888959
229,4.502055162447505e-06,0.005701243577506798
230,7.936033057376335e-07,0.005670399506143306
231,1.0308448281648452e-06,0.005639530942469605
232,3.5244092941866256e-06,0.005608639105123733
233,2.9792490749969147e-06,0.005577725213662536
234,5.819258035444363e-07,0.005546790488513513
235,6.798687763875932e-07,0.005515836150926645
236,2.29620536629227e-06,0.005484863422926179
237,1.7967829535336932e-06,0.00545387352726238
238,2.721695864238427e-07,0.005422867687363267
239,6.323880370473489e-07,0.005391847127286309
240,1.571862071614305e-06,0.0053608130716701
241,9.224382893080474e-07,0.0053297667456860195
242,1.1737596850025511e-07,0.005298709374989858
243,6.561453460562916e-07,0.005267642185673429
244,1.0184318171013729e-06,0.005236566404216174
245,3.427512069720251e-07,0.005205483257436734
246,1.4886288113302726e-07,0.005174393972444519
247,6.460712711486849e-07,0.005143299776591269
248,5.175213004804391e-07,0.005112201897422594
249,8.401406859093186e-08,0.005081101562629515
250,2.865270118945773e-07,0.005049999999999998
251,4.7025469029904343e-07,0.005018898437370481
252,1.5072539838456578e-07,0.004987798102577402
253,1.0377461734378812e-07,0.004956700223408727
254,3.3019480838447635e-07,0.004925606027555478
255,1.9079445223724179e-07,0.004894516742563263
256,4.679009890651287e-08,0.004863433595783822
257,2.0240851483777078e-07,0.004832357814326568
258,1.8097539111749938e-07,0.00480129062501014
259,3.767849321434369e-08,0.0047702332543139775
260,1.230221045034341e-07,0.0047391869283298985
261,1.5021367971712607e-07,0.0047081528727136905
262,3.588791841480088e-08,0.004677132312636731
263,7.897437370729676e-08,0.004646126472737619
264,1.1483980699722451e-07,0.00461513657707382
265,3.287102146032339e-08,0.004584163849073353
266,5.572196215553049e-08,0.004553209511486485
267,8.528932227136465e-08,0.004522274786337462
268,2.678137889233767e-08,0.004491360894876264
269,4.320062529927782e-08,0.004460469057530394
270,6.260646756572896e-08,0.004429600493856693
271,2.0136994294261967e-08,0.0043987564224932
272,3.6858196494904405e-08,0.004367938061111041
273,4.446623336207267e-08,0.00433714662636635
274,1.542056615733145e-08,0.004306383333852251
275,3.2758485701833706e-08,0.0042756493980508565
276,3.0251776195200364e-08,0.004244946032285325
277,1.3219769279260163e-08,0.004214274448671966
278,2.9118849553810833e-08,0.004183635858072383
279,1.9597509393065593e-08,0.004153031470045669
280,1.3375264451553903e-08,0.004122462492800661
281,2.4119144015344318e-08,0.00409193013314824
282,1.2079535594011759e-08,0.004061435596453684
283,1.4740389353562477e-08,0.004030980086589085
284,1.755799949876291e-08,0.0040005648058858275
285,8.825439934412316e-09,0.003970190955087113
286,1.4943935866540414e-08,0.003939859733300561
287,1.1263908028524838e-08,0.003909572337950876
288,8.872009793492452e-09,0.003879329964732561
289,1.271416572024009e-08,0.0038491338075627313
290,7.323287309901616e-09,0.003818985058533968
291,9.766507602648744e-09,0.0037888849078672577
292,8.788095584577604e-09,0.003758834543865009
293,6.626640569606934e-09,0.0037288351528641404
294,8.961881903246649e-09,0.003698887919189238
295,5.848309392320061e-09,0.003668994025105813
296,7.263331269768969e-09,0.0036391546507736168
297,6.340454827835629e-09,0.0036093709742000533
298,5.482211129503867e-09,0.0035796441711936754
299,6.464146995455167e-09,0.0035499754153177684
300,4.650645646364637e-09,0.0035203658778440094
301,5.722876394997911e-09,0.00349081672770624
302,4.579362222756345e-09,0.0034613291314543127
303,4.7410906311995404e-09,0.0034319042532080348
304,4.623142313420203e-09,0.003402543254611216
305,3.988081864747528e-09,0.003373247294785807
306,4.413959864280059e-09,0.00334401753028614
307,3.574601281641776e-09,0.003314855115053267
308,4.0517154076269435e-09,0.003285761200369409
309,3.393464620415898e-09,0.0032567369348124988
310,3.5737475201358393e-09,0.003227783464210844
311,3.263028069966367e-09,0.0031989019315978883
312,3.16713077985753e-09,0.0031700934771670846
313,3.1201548011949853e-09,0.0031413592382268873
314,2.8623212688927424e-09,0.0031127003491558487
315,2.9587639005512756e-09,0.003084117941357835
316,2.6258313301497083e-09,0.0030556131432173694
317,2.7894413445750388e-09,0.0030271870800550726
318,2.4410826693355148e-09,0.0029988408740832433
319,2.5724786745229267e-09,0.0029705756443615585
320,2.298605528139319e-09,0.00294239250675289
321,2.369061835594266e-09,0.0029142925738792538
322,2.161659962141016e-09,0.002886276955077883
323,2.185232883533672e-09,0.002858346756357438
324,2.0332657779675856e-09,0.0028305030803543406
325,2.031544044100997e-09,0.002802747026289243
326,1.9113037819096235e-09,0.002775079689923635
327,1.8939538826145963e-09,0.0027475021635165807
328,1.8028952775139828e-09,0.002720015535781605
329,1.779613345576081e-09,0.0026926208918437
330,1.6969169402969442e-09,0.00266531931319651
331,1.6701169336386101e-09,0.0026381118776596054
332,1.6158789861719924e-09,0.002610999659335955
333,1.5804226816129585e-09,0.00258398372856952
334,1.5388129659399397e-09,0.0025570651519029835
335,1.4823288152499003e-09,0.002530244992035661
336,1.4589919272722796e-09,0.0025035243077815416
337,1.4065968390042372e-09,0.002476904154027488
338,1.382040704100973e-09,0.0024503855816915845
339,1.3392950082291577e-09,0.0024239696376816664
340,1.3104205498493116e-09,0.0023976573648539666
341,1.2806582461166727e-09,0.002371449801971964
342,1.236573288210252e-09,0.0023453479836653673
343,1.2200427335073982e-09,0.0023193529403892697
344,1.1904790486738648e-09,0.0022934656983834684
345,1.162941964949482e-09,0.002267687279631952
346,1.1404013289251225e-09,0.0022420187018225555
347,1.111524872143832e-09,0.0022164609783067737
348,1.0930113480966952e-09,0.0021910151180597756
349,1.062284482600262e-09,0.0021656821256405487
350,1.042046449128975e-09,0.002140463001152258
351,1.023738871452906e-09,0.002115358740202756
352,1.002505634062345e-09,0.002090370333865283
353,9.815208645846951e-10,0.0020654987686393265
354,9.608815965123085e-10,0.0020407450264117023
355,9.425593638923147e-10,0.002016110084417767
356,9.205427531355781e-10,0.0019915949152028434
357,9.035193704320932e-10,0.001967200486583843
358,8.899470049783531e-10,0.0019429277616110326
359,8.749009294817256e-10,0.0019187776985300335
360,8.597673684107576e-10,0.0018947512507439853
361,8.406073614963816e-10,0.0018708493667759084
362,8.289088859747551e-10,0.0018470729902312496
363,8.127684081316033e-10,0.001823423059760649
364,8.020389907770209e-10,0.0017999005090228659
365,7.891998721198945e-10,0.001776506266647922
366,7.751382868903534e-10,0.0017532412562004543
367,7.63667407088775e-10,0.0017301063961432355
368,7.506364418929934e-10,0.001707102599800929
369,7.401311785670828e-10,0.0016842307753240245
370,7.282711100842221e-10,0.0016614918256529921
371,7.191077178170246e-10,0.0016388866484826241
372,7.128004297918267e-10,0.0016164161362266164
373,7.016670022785831e-10,0.001594081175982311
374,6.942156294265089e-10,0.0015718826494956954
375,6.835029764395983e-10,0.00154982143312659
376,6.731998292153207e-10,0.0015278983978140375
377,6.628981807921264e-10,0.0015061144090419353
378,6.56403098542313e-10,0.0014844703268048604
379,6.505356253683203e-10,0.0014629670055741196
380,6.428906851319027e-10,0.001441605294264012
381,6.340984959329887e-10,0.0014203860361983285
382,6.268477958926155e-10,0.0013993100690770392
383,6.21071583051247e-10,0.0013783782249432404
384,6.13106343472225e-10,0.0013575913301502982
385,6.063369806241781e-10,0.0013369502053292251
386,5.991405149785578e-10,0.0013164556653562855
387,5.943819880727119e-10,0.0012961085193208257
388,5.913142753222189e-10,0.0012759095704933335
389,5.847356487898026e-10,0.0012558596162937172
390,5.765705135551968e-10,0.0012359594482598433
391,5.73412595183953e-10,0.0012162098520162676
392,5.671332292678244e-10,0.001196611607243234
393,5.618139842233916e-10,0.0011771654876458883
394,5.578311146337001e-10,0.0011578722609237367
395,5.546890724517084e-10,0.0011387326887403316
396,5.489034227146306e-10,0.0011197475266932141
397,5.458808960412398e-10,0.0011009175242840735
398,5.405310643524786e-10,0.0010822434248891595
399,5.348751441758282e-10,0.001063725965729946
400,5.339867437115231e-10,0.00104536587784401
401,5.284940818306438e-10,0.0010271638860561844
402,5.259188640138746e-10,0.001009120708949939
403,5.202739350451679e-10,0.0009912370588390114
404,5.194176200262746e-10,0.0009735136417392836
405,5.140984860041442e-10,0.0009559511573409195
406,5.121048585188248e-10,0.0009385502989807272
407,5.064426655820853e-10,0.0009213117536148012
408,5.048683138220156e-10,0.0009042362017913983
409,5.034643257850746e-10,0.0008873243176240627
410,4.97724583770065e-10,0.0008705767687650248
411,4.956716703752306e-10,0.0008539942163788373
412,4.949749499161271e-10,0.0008375773151162754
413,4.917903861922923e-10,0.0008213267130884878
414,4.896011929211852e-10,0.0008052430518414215
415,4.870995273797973e-10,0.0007893269663304789
416,4.856407498365911e-10,0.0007735790848954636
417,4.836991362999754e-10,0.0007580000292357737
418,4.827164779008797e-10,0.0007425904143858473
419,4.793468399988399e-10,0.0007273508486908947
420,4.796240626880888e-10,0.0007122819337828747
421,4.773101913713163e-10,0.0006973842645567467
422,4.758317073694229e-10,0.0006826584291469803
423,4.738039405260963e-10,0.0006681050089043467
424,4.74562389385369e-10,0.0006537245783729544
425,4.720924207113342e-10,0.0006395177052675791
426,4.688099908278787e-10,0.000625484950451244
427,4.684267418397781e-10,0.0006116268679130821
428,4.677051523849229e-10,0.0005979440047464629
429,4.664502673001891e-10,0.0005844369011273956
430,4.6354561855643794e-10,0.0005711060902932038
431,4.6353904048501704e-10,0.0005579520985214705
432,4.6153195154552407e-10,0.0005449754451092711
433,4.5801865078409776e-10,0.000532176642352661
434,4.582467738600826e-10,0.0005195561955264579
435,4.570382683422025e-10,0.000507114602864293
436,4.586243051996064e-10,0.0004948523555389424
437,4.54778770198061e-10,0.00048276993764293104
438,4.542320963807356e-10,0.00047086782616943243
439,4.543857512473437e-10,0.0004591464909934265
440,4.5216402844161507e-10,0.000447606394853155
441,4.5360853961895486e-10,0.0004362479933318556
442,4.5077561128259447e-10,0.00042507173483977026
443,4.5027404027564444e-10,0.00041407806059644796
444,4.5026821160476516e-10,0.0004032674046133231
445,4.4958431422159606e-10,0.0003926401936765843
446,4.504712436403935e-10,0.00038219684733032034
447,4.5047598984382375e-10,0.00037193777785996646
448,4.4911616092768725e-10,0.0003618633902760158
449,4.506094108958081e-10,0.00035197408229804096
450,4.4921139030762447e-10,0.00034227024433898984
451,4.486660765135042e-10,0.00033275225948976704
452,4.4944098442911695e-10,0.00032342050350411724
453,4.46999909309298e-10,0.0003142753447837887
454,4.476871651171166e-10,0.0003053171443639895
455,4.448214296903785e-10,0.00029654625589913176
456,4.4373216212534317e-10,0.00028796302564887513
457,4.4391615383609917e-10,0.0002795677924644519
458,4.442515244562628e-10,0.00027136088777529425
459,4.455404933878526e-10,0.00026334263557594676
460,4.448654500333049e-10,0.0002555133524132762
461,4.4428635770366043e-10,0.00024787334737397633
462,4.450247115261874e-10,0.0002404229220723639
463,4.4454515069070055e-10,0.00023316237063847383
464,4.449725032884544e-10,0.00022609197970644275
465,4.4407702515236736e-10,0.00021921202840320084
466,4.426865540807512e-10,0.00021252278833744235
467,4.4261380671706263e-10,0.00020602452358891335
468,4.403284958875986e-10,0.0001997174906979781
469,4.424107746814343e-10,0.00019360193865549687
470,4.440801337768363e-10,0.00018767810889299086
471,4.43625663981706e-10,0.00018194623527311788
472,4.432703093470991e-10,0.00017640654408043364
473,4.416737531265369e-10,0.0001710592540124597
474,4.4026521317519496e-10,0.00016590457617105328
475,4.4102546614688265e-10,0.00016094271405406866
476,4.403590270207758e-10,0.000156173863547326
477,4.4104853103021924e-10,0.00015159821291687794
478,4.4073744653871927e-10,0.00014721594280157668
479,4.41019665231579e-10,0.00014302722620594243
480,4.4109504937495103e-10,0.0001390322284933351
481,4.4232098539431774e-10,0.00013523110737942277
482,4.4163708801114865e-10,0.00013162401292595848
483,4.409062281940379e-10,0.00012821108753485535
484,4.40062514206474e-10,0.00012499246594256417
485,4.4125886278223447e-10,0.00012196827521475404
486,4.4183684488885433e-10,0.00011913863474129613
487,4.4142756117082627e-10,0.00011650365623155218
488,4.4102954621649815e-10,0.00011406344370996105
489,4.4125864073762955e-10,0.00011181809351193515
490,4.4216541539299214e-10,0.0001097676942800558
491,4.4122525078016395e-10,0.00010791232696057365
492,4.405135978213792e-10,0.00010625206480021355
493,4.399567932189541e-10,0.0001047869733432827
494,4.404398512569685e-10,0.00010351711042908344
495,4.4084519368325914e-10,0.00010244252618962859
496,4.4113093733422204e-10,0.0001015632630476653
497,4.4032544277428087e-10,0.00010087935571499563
498,4.4073175664571806e-10,0.00010039083119111025
499,4.402029851746647e-10,0.00010009770876212129
500,4.4032771873148135e-10,0.0001
