epoch,loss,learning_rate
1,0.43024078011512756,0.009999902291237879
2,0.19191956520080566,0.009999609168808892
3,0.18734024465084076,0.009999120644285006
4,0.11649656295776367,0.009998436736952335
5,0.13418444991111755,0.009997557473810372
6,0.14079773426055908,0.009996482889570918
7,0.1324135810136795,0.00999521302665672
8,0.12066899985074997,0.009993747935199788
9,0.11566011607646942,0.009992087673039428
10,0.12034867703914642,0.009990232305719946
11,0.12579984962940216,0.009988181906488066
12,0.12371429800987244,0.00998593655629004
13,0.1179947629570961,0.009983496343768447
14,0.11482924968004227,0.009980861365258704
15,0.11538036912679672,0.009978031724785246
16,0.11749830842018127,0.009975007534057436
17,0.11888763308525085,0.009971788912465144
18,0.11852625757455826,0.00996837598707404
19,0.11673105508089066,0.009964768892620575
20,0.11464052647352219,0.009960967771506664
21,0.11346880346536636,0.009956972773794055
22,0.11371610313653946,0.00995278405719842
23,0.11473969370126724,0.00994840178708312
24,0.11525731533765793,0.009943826136452671
25,0.11458179354667664,0.00993905728594593
26,0.11323149502277374,0.009934095423828945
27,0.11223331838846207,0.00992894074598754
28,0.11210625618696213,0.009923593455919566
29,0.11255311220884323,0.00991805376472688
30,0.11287343502044678,0.009912321891107008
31,0.11258217692375183,0.009906398061344501
32,0.11176513135433197,0.00990028250930202
33,0.11096172034740448,0.009893975476411085
34,0.11068025976419449,0.009887477211662556
35,0.11089146882295609,0.009880787971596798
36,0.11100658029317856,0.009873908020293556
37,0.11057259142398834,0.009866837629361525
38,0.10987037420272827,0.009859577077927634
39,0.10950787365436554,0.009852126652626022
40,0.10959082096815109,0.009844486647586722
41,0.10959969460964203,0.009836657364424052
42,0.10914282500743866,0.009828639112224704
43,0.10851971805095673,0.009820432207535547
44,0.10826975852251053,0.009812036974351124
45,0.10827768594026566,0.009803453744100866
46,0.10790077596902847,0.009794682855636009
47,0.10725086182355881,0.00978572465521621
48,0.10691031068563461,0.009776579496495881
49,0.10674164444208145,0.009767247740510231
50,0.10626189410686493,0.009757729755661007
51,0.10559913516044617,0.009748025917701955
52,0.10517250001430511,0.00973813660972398
53,0.10480038821697235,0.00972806222214003
54,0.1041252464056015,0.009717803152669674
55,0.10341967642307281,0.009707359806323411
56,0.10287375748157501,0.009696732595386672
57,0.10217718034982681,0.009685921939403548
58,0.10124179720878601,0.009674928265160225
59,0.10033810883760452,0.009663752006668138
60,0.09940756857395172,0.00965239360514684
61,0.09820739924907684,0.009640853509006567
62,0.09690976142883301,0.00962913217383056
63,0.09559663385152817,0.009617230062357061
64,0.09403695911169052,0.009605147644461052
65,0.09241735935211182,0.0095928853971357
66,0.09094712883234024,0.009580443804473536
67,0.08934497088193893,0.009567823357647333
68,0.08756163716316223,0.009555024554890722
69,0.08542373776435852,0.009542047901478523
70,0.08291350305080414,0.009528893909706791
71,0.08024159073829651,0.009515563098872599
72,0.07699089497327805,0.009502055995253533
73,0.07321284711360931,0.009488373132086914
74,0.06866546720266342,0.009474515049548752
75,0.06346103549003601,0.009460482294732417
76,0.05738106369972229,0.009446275421627041
77,0.0503695011138916,0.00943189499109565
78,0.04237174987792969,0.009417341570853015
79,0.033584095537662506,0.00940261573544325
80,0.025605520233511925,0.00938771806621712
81,0.040469951927661896,0.009372649151309101
82,0.05590938404202461,0.009357409585614148
83,0.01736905239522457,0.009341999970764221
84,0.03685802221298218,0.009326420915104529
85,0.010503696277737617,0.009310673033669515
86,0.025461604818701744,0.009294756948158574
87,0.02000410109758377,0.009278673286911506
88,0.00935292523354292,0.00926242268488372
89,0.01613583043217659,0.009246005783621157
90,0.011452427133917809,0.00922942323123497
91,0.00928016472607851,0.009212675682375932
92,0.008795817382633686,0.009195763798208596
93,0.007293490692973137,0.00917868824638519
94,0.005400761496275663,0.009161449701019266
95,0.004104720428586006,0.009144048842659075
96,0.0053189899772405624,0.009126486358260709
97,0.00597738241776824,0.009108762941160984
98,0.0035712015815079212,0.009090879291050055
99,0.0024125261697918177,0.009072836113943808
100,0.004634115379303694,0.009054634122155984
101,0.003619250375777483,0.009036274034270047
102,0.001077346852980554,0.009017756575110834
103,0.0022950610145926476,0.00899908247571592
104,0.002794354921206832,0.008980252473306777
105,0.0011311202542856336,0.00896126731125966
106,0.0014163415180519223,0.008942127739076256
107,0.0020217003766447306,0.008922834512354105
108,0.0013949936255812645,0.008903388392756761
109,0.0013689149636775255,0.008883790147983728
110,0.0012221189681440592,0.008864040551740152
111,0.0012855551904067397,0.008844140383706277
112,0.0012775552459061146,0.008824090429506663
113,0.0006929525989107788,0.00880389148067917
114,0.000938769371714443,0.008783544334643711
115,0.0012253724271431565,0.008763049794670772
116,0.00060735282022506,0.0087424086698497
117,0.0006061622407287359,0.008721621775056757
118,0.0009996681474149227,0.00870068993092296
119,0.0006605925154872239,0.008679613963801671
