index,x_true,x_full_pred
79,0.1085575966223149,0.4927443861961365
80,0.3861236509032277,0.9918656349182129
81,0.9457583866943963,0.043660081923007965
82,0.20468484815952023,0.1514272838830948
83,0.6495279547628031,0.5270289778709412
84,0.908289149070368,1.0026018619537354
85,0.3323668832980655,-0.0005933046340942383
86,0.8853775613573346,0.018430911004543304
87,0.40492169945707257,0.09735769778490067
88,0.9614308658958164,0.4056839942932129
89,0.1479554084345621,0.9143737554550171
90,0.5029977761426008,0.3058921992778778
91,0.9974641432194135,0.8359485864639282
92,0.010092410581789836,0.5375086069107056
93,0.03986230978344926,0.9884446859359741
94,0.15271049110828858,0.053158290684223175
95,0.5162660880848781,0.18031451106071472
96,0.9964443033698759,0.610407829284668
97,0.014136784069878576,0.966259777545929
98,0.05560837227010041,0.1294023096561432
99,0.20953916400224565,0.4443061351776123
100,0.6608736859784278,0.9854414463043213
101,0.8942374320672597,0.05855854973196983
102,0.37736162015648106,0.2162627875804901
103,0.9374897128795335,0.692428469657898
104,0.23382497698708743,0.8647311925888062
105,0.7148119199250611,0.45832058787345886
106,0.8133847978418555,0.9867323637008667
107,0.6056419742416613,0.0630120038986206
108,0.9529706953805135,0.22247996926307678
109,0.17882202101471129,0.7085375785827637
110,0.5859103762015525,0.8360999226570129
111,0.9680514349710219,0.5394433736801147
112,0.12340213834405352,0.9952048063278198
113,0.43161446187871266,0.0334978923201561
114,0.9788404385216893,0.1133795976638794
115,0.08264021940106145,0.39541953802108765
116,0.30248514601823945,0.9394041299819946
117,0.8418416510016897,0.2181117832660675
118,0.5312456997053515,0.6821140050888062
119,0.9936045879371928,0.8776007294654846
120,0.025354497961743053,0.4160521626472473
121,0.09859947310545558,0.9623491764068604
122,0.35462169186504067,0.14699935913085938
123,0.9131719386200291,0.5139287710189819
124,0.316362907056498,1.0029410123825073
125,0.8629468982000859,-0.002113446593284607
126,0.4718955008568767,0.011199437081813812
127,0.9943484471403776,0.08013103902339935
128,0.022422255111490114,0.36906975507736206
129,0.08745879537294943,0.8738665580749512
130,0.31844092039459937,0.4357941746711731
131,0.8659748394452308,0.9693974256515503
132,0.4630890434032198,0.11789771169424057
133,0.9920639493196114,0.4176200032234192
134,0.031413548422147775,0.9660922288894653
135,0.12140268221673184,0.12384603917598724
136,0.42558964315958714,0.4424983263015747
137,0.9754077641915809,0.9822245836257935
138,0.09570995640798512,0.07057900726795197
139,0.34533274700294314,0.2589239180088043
140,0.9020513829928741,0.7733297348022461
141,0.35253519487973384,0.7022022008895874
142,0.9107339836908593,0.8394149541854858
143,0.32437740261933323,0.5316982269287109
144,0.8744352461241802,0.997083842754364
145,0.4380950033750991,0.02634291723370552
146,0.9822094078575554,0.0902278944849968
147,0.06972160702492652,0.31348758935928345
148,0.2587934131097651,0.83873051404953
149,0.7653593359386466,0.5356063842773438
150,0.7165418470925,0.9915878772735596
151,0.8104074175464958,0.04311717674136162
152,0.6130524681771405,0.14678260684013367
153,0.9465043663618361,0.5098190903663635
154,0.20202906477106283,1.001541256904602
155,0.6432411538175822,0.0016108974814414978
156,0.915633067693501,0.02656448632478714
157,0.3082241206283618,0.11864398419857025
158,0.8507558282440272,0.4526658058166504
159,0.5066116923218575,0.9561859369277954
160,0.997325579243318,0.16466158628463745
161,0.010642400238889954,0.5545454621315002
162,0.04201126682862047,0.9945223927497864
163,0.16058281794941895,0.02510569989681244
164,0.5378359463500825,0.08989541232585907
165,0.9917880802435369,0.3131434917449951
166,0.03249649168020217,0.8388111591339111
167,0.12544747413763607,0.5358289480209351
168,0.4377445174267916,0.9916073083877563
169,0.9820357770094122,0.042800240218639374
170,0.07038962363489945,0.14556550979614258
171,0.2610853488325523,0.5059544444084167
172,0.7697499599355717,1.0011117458343506
173,0.7071674868678823,0.0030874833464622498
174,0.8262557132155348,0.031326137483119965
175,0.5727932662809486,0.13141660392284393
176,0.9763575501327622,0.4811316132545471
177,0.09210310288173684,0.9743590354919434
178,0.33364428407195923,0.10133744776248932
179,0.8870798453544955,0.3613847494125366
180,0.39967508134815616,0.9156309962272644
181,0.9573402936830286,0.29178303480148315
182,0.16295102453794524,0.8148025870323181
183,0.5442279726785171,0.5966899394989014
184,0.9896951068666658,0.9629423022270203
185,0.04069282222027044,0.14437651634216309
186,0.1557572965956794,0.49620524048805237
187,0.5246728750000111,1.0031183958053589
188,0.9950710844645431,-0.002997875213623047
189,0.01956943909513405,0.010082118213176727
190,0.0765540398330572,0.07758286595344543
191,0.2820671400850006,0.36367884278297424
192,0.8079960215913845,0.867233157157898
193,0.6190024182286789,0.45612195134162903
194,0.9409953135783492,0.980043888092041
195,0.2215373022737145,0.08087287843227386
196,0.6881095186402474,0.2863803803920746
197,0.8563130878977684,0.8200070261955261
198,0.49093352373710114,0.580090343952179
199,0.9971720180426157,0.9737513065338135
200,0.011251738056977776,0.10715363919734955
201,0.04438929442622299,0.37101197242736816
202,0.16925135101659466,0.9288036227226257
203,0.561015271470652,0.2513502240180969
204,0.9826457752229769,0.7488746047019958
205,0.06804169208105247,0.7555475234985352
206,0.2530139606770009,0.7350159287452698
207,0.7541016065543563,0.7792900204658508
208,0.7398751704505155,0.683537483215332
209,0.7679150113793312,0.8679000735282898
210,0.7111039712436754,0.447975218296051
211,0.8196861021673464,0.9849753379821777
212,0.5897251763633854,0.06927432864904404
213,0.965378076978972,0.24794641137123108
214,0.13335874941474235,0.7574148178100586
215,0.4611410315434205,0.737801730632782
216,0.9914750224762572,0.7743197083473206
217,0.033724686105030356,0.6972870826721191
218,0.13002345329206866,0.8475250601768494
219,0.45133824599543493,0.5067896842956543
220,0.9880518144518248,0.998516857624054
221,0.0471036513770236,0.02128266915678978
222,0.17909074064186198,0.07609345018863678
223,0.586598816560263,0.2654401361942291
224,0.967577573431744,0.7603594064712524
225,0.1251711391664914,0.738197386264801
226,0.43691826709415443,0.7766100168228149
227,0.9816225729446462,0.691378653049469
228,0.07197839194841416,0.8553587198257446
229,0.26652203713332917,0.48276057839393616
230,0.7799972830139615,0.9956795573234558
231,0.6846900708041501,0.030668240040540695
232,0.8613994152079685,0.1088339313864708
233,0.4763679461224803,0.38127702474594116
234,0.9952716888578247,0.925317108631134
235,0.018776757321513193,0.26608097553253174
236,0.07351252091694875,0.7725279927253723
237,0.2717526364396819,0.7026808261871338
238,0.7896335327007783,0.8347830176353455
239,0.6627885427737161,0.541699230670929
240,0.8917645624630239,0.9941840767860413
241,0.38511690511664015,0.03677518293261528
242,0.9448394792949837,0.12451589107513428
243,0.20795017226566545,0.435888409614563
244,0.6571805235001786,0.9726729989051819
245,0.8989241892985171,0.10408346354961395
246,0.36252936985815826,0.3759288191795349
247,0.922096285135136,0.9302927255630493
248,0.2866205570397208,0.24599185585975647
249,0.8158321611546242,0.7384282946586609
250,0.599497683461794,0.7768149375915527
251,0.9579998418330892,0.6870788335800171
252,0.16054221807465258,0.86359703540802
253,0.53772597301839,0.46196410059928894
254,0.9918212363296648,0.9906756281852722
255,0.03236636726568846,0.049345485866069794
256,0.12496195428748702,0.17473456263542175
257,0.4362923924298747,0.5962831974029541
258,0.9813059495433868,0.9766373634338379
259,0.07319488590721385,0.09295017272233963
260,0.2706712043911328,0.3226000964641571
261,0.7876591309832998,0.8716475963592529
262,0.6673363752041119,0.43335407972335815
263,0.8857741647588592,0.9659438133239746
264,0.4037013922803723,0.13290181756019592
265,0.9604990468235325,0.4670810103416443
266,0.15138310521972598,0.9940636157989502
267,0.5125803800882998,0.0285663902759552
268,0.9968685188069674,0.11124876141548157
269,0.012455483324095577,0.39182621240615845
270,0.04907837359444243,0.9367148876190186
271,0.18621205049066938,0.22829610109329224
272,0.6046331197434919,0.7027087211608887
273,0.9538171219084489,0.8440921306610107
274,0.17575957925230073,0.5133993625640869
275,0.5780239167178862,0.9967538118362427
276,0.9732099509958015,0.027523323893547058
277,0.10402864569141891,0.09546567499637604
278,0.3718946794024423,0.3326559066772461
279,0.932020217070042,0.8665555715560913
280,0.25280054285058756,0.4535784423351288
281,0.753680789256293,0.9778282642364502
282,0.7407277680775941,0.0913146436214447
283,0.7662800652887565,0.3240947127342224
284,0.7145887580509642,0.8728301525115967
285,0.8137671430233976,0.4287213087081909
286,0.6046852180361497,0.9630224108695984
287,0.953773610447648,0.14355015754699707
288,0.17591714674061187,0.5004718899726868
289,0.5784315138507831,1.0023092031478882
290,0.972955505563947,-0.0002582669258117676
291,0.10498922812943748,0.017618395388126373
292,0.37492629552382745,0.09580259770154953
293,0.9350827081099421,0.40302830934524536
294,0.24220511804383854,0.9125082492828369
295,0.7323317773604631,0.31261804699897766
296,0.7821275614618277,0.8459010720252991
297,0.6799121158637745,0.5095387101173401
298,0.8683502059560249,0.9913163185119629
299,0.4561293218308948,0.04295947402715683
300,0.9898207007519614,0.14703157544136047
301,0.040201967648281434,0.5129534006118774
302,0.153957220087497,1.002512812614441
303,0.5197150339370037,-0.0005689561367034912
304,0.9959491565730827,0.019859924912452698
305,0.016097392036847145,0.10107724368572235
306,0.06319468136577219,0.4138704836368561
307,0.23621244331527438,0.9226844310760498
308,0.7198603385038278,0.2783772647380829
309,0.8046291118963992,0.7937327027320862
310,0.6272324056989923,0.6486598253250122
311,0.9329095406107877,0.9106593728065491
312,0.24973142529614553,0.3151518404483795
313,0.7475889056576479,0.8605307340621948
314,0.7529119378430409,0.4702281355857849
315,0.7422818512689465,0.9868393540382385
316,0.7632850231373114,0.061280012130737305
317,0.7209171764004259,0.21651864051818848
318,0.80277044867334,0.6958417892456055
319,0.631736921086476,0.8591090440750122
320,0.9282550806543958,0.47479575872421265
321,0.26572436771585095,0.9927868843078613
322,0.7785085631902702,0.04194245487451553
323,0.6880075911164683,0.14696621894836426
324,0.8564660512735057,0.5125142931938171
325,0.4904984976150028,1.0020253658294678
326,0.9971397885951871,0.0005213320255279541
327,0.011379602076175194,0.023113057017326355
328,0.04488792586372478,0.10942360758781433
329,0.17106326990175635,0.432304322719574
330,0.5657845040931782,0.9397928714752197
331,0.9802328720946464,0.22084397077560425
332,0.07731179035331077,0.6875660419464111
333,0.28462536292844925,0.8664595484733582
334,0.8124189251681284,0.4468770921230316
335,0.6080537166351977,0.9806087017059326
336,0.9509143333420685,0.08324160426855087
337,0.1862382933068448,0.2977457344532013
338,0.6046988297378638,0.8375307321548462
339,0.953762238655572,0.533630907535553
340,0.17595832477343215,0.9904571175575256
341,0.5785380009382745,0.048437926918268204
342,0.9728888118103923,0.1653558909893036
343,0.10524092494157584,0.5677914023399353
344,0.3757194379094796,0.9928371906280518
345,0.9358718241269927,0.03477265685796738
346,0.23946285419950986,0.12422812730073929
347,0.7266603786759552,0.43440279364585876
348,0.7925140402265056,0.972267746925354
349,0.6560977897187613,0.1047692522406578
350,0.9002775853792203,0.37820708751678467
351,0.35821364002549416,0.9321430325508118
352,0.9172875462194676,0.23952147364616394
353,0.3027257040428413,0.726463258266449
354,0.8422205800968835,0.8005975484848022
355,0.5302114474870286,0.629878580570221
356,0.9938582010785466,0.9375030994415283
357,0.02435526813757268,0.23158696293830872
358,0.09481073531556326,0.7210878133773804
359,0.34242842254009703,0.8099098801612854
360,0.8984330799274232,0.6051377058029175
361,0.36409181246999506,0.9599375128746033
362,0.923800568603613,0.15633860230445862
363,0.2808683814245046,0.5341442227363586
364,0.8059055216245297,1.0023912191390991
365,0.6241230292401014,4.334002733230591e-05
366,0.9360279597129212,0.01571829989552498
367,0.23891967721086285,0.09101726114749908
368,0.7255298895587566,0.39222192764282227
369,0.794553712973304,0.9006308913230896
370,0.6513200595928254,0.3512359857559204
371,0.9061379358636469,0.8951529860496521
372,0.3393573884391408,0.36259594559669495
373,0.8945338658901187,0.9111284017562866
374,0.3764286843765332,0.31244003772735596
375,0.9365732185207913,0.8511934876441956
376,0.23702126123288553,0.4966469705104828
377,0.7215603099962665,0.9923607110977173
378,0.8016350058470896,0.04237031936645508
379,0.6344751297580288,0.14718997478485107
380,0.9253465935114797,0.5133326649665833
381,0.27563029879883827,1.0027838945388794
382,0.7966363663597767,-0.0015081390738487244
383,0.6464073959499446,0.017080247402191162
384,0.9119738489005131,0.0940844863653183
385,0.3203074158101677,0.3986181616783142
386,0.8686651949968484,0.9070074558258057
387,0.4552030362517638,0.330006867647171
388,0.9894929958353674,0.8688421845436096
389,0.041482462042186696,0.4428379237651825
390,0.15864905286656988,0.9736971855163574
391,0.5325833282555298,0.10431797057390213
392,0.9932639236119718,0.37228628993034363
393,0.026695899635062168,0.9281005859375
394,0.10367308202517007,0.25437411665916443
395,0.370770646613404,0.7540380954742432
396,0.9308660991508964,0.7449968457221985
397,0.2567740743639349,0.7571923732757568
398,0.7614561849029327,0.7335895299911499
399,0.7247462468702539,0.7814977169036865
400,0.7959616068257622,0.6774941682815552
401,0.6480028418676007,0.8763555288314819
402,0.9100996836084649,0.42283016443252563
403,0.3264548155219055,0.971214771270752
404,0.877329455088412,0.11683423817157745
405,0.42941370446750154,0.41983309388160706
406,0.9776201237831653,0.968704104423523
407,0.08729727925584183,0.11711063981056213
408,0.3179090925185739,0.4210434854030609
409,0.865203176636237,0.9687539339065552
410,0.4653402927014579,0.11736314743757248
411,0.9927068317130179,0.42076826095581055
412,0.028887512153446322,0.9684145450592041
413,0.11193156494217295,0.11828283965587616
414,0.39661752994995864,0.42353910207748413
415,0.9548551388965458,0.9703648090362549
416,0.17199614245142197,0.11154733598232269
417,0.568229743038676,0.401503324508667
418,0.9789253616378563,0.9536056518554688
419,0.08231568694039391,0.16902723908424377
420,0.30140386034946065,0.570961058139801
421,0.8401326975304549,0.9899024963378906
422,0.5358958948019177,0.04536198079586029
423,0.992358824098115,0.15596503019332886
424,0.03025532544755842,0.5393245220184326
425,0.11706636351118678,1.0022181272506714
426,0.4124137018813593,0.0007679611444473267
427,0.9668912751236718,0.021099746227264404
428,0.12773002348143336,0.10386382788419724
429,0.44454610768563474,0.4197579026222229
430,0.9852302146504753,0.9282899498939514
431,0.058061038773112,0.2596730589866638
432,0.21821291865329978,0.7620490789413452
433,0.6806782027365716,0.7235054969787598
434,0.8672479943529705,0.7956810593605042
435,0.45936435346844495,0.6422476768493652
436,0.9909114894815405,0.9227625131607056
437,0.03593357888511122,0.2787933349609375
438,0.13822300360653866,0.8083300590515137
439,0.47527844547329673,0.6137161254882812
440,0.995061490519715,0.9486221075057983
441,0.019607341211548397,0.1929229497909546
442,0.07669934459482763,0.6323356628417969
443,0.28255805498287057,0.9423558712005615
444,0.8088488121831989,0.20981675386428833
445,0.6169035207399782,0.6677098870277405
446,0.942970931686004,0.8997319936752319
447,0.21456924718812204,0.34893298149108887
448,0.6724318485434861,0.9000676870346069
449,0.8788663578554263,0.35182419419288635
450,0.4247765287126026,0.9013174772262573
451,0.9749223031762215,0.3461188077926636
452,0.09755073572371456,0.8941282033920288
453,0.35125801283707153,0.3690265715122223
454,0.9092245268067448,0.9187697768211365
455,0.32931579377258524,0.2911734879016876
456,0.8812589379606243,0.8213620185852051
457,0.41752007267829605,0.5801613330841064
458,0.9703562757401357,0.9738909006118774
459,0.11477224574875897,0.1072031706571579
460,0.40538231364463634,0.37271302938461304
461,0.9617794987807445,0.9306310415267944
462,0.1466711810781594,0.24615275859832764
463,0.49938339541999577,0.7394765615463257
464,0.9974984829971798,0.7755006551742554
465,0.009956085067864147,0.6907110214233398
466,0.03932927613756254,0.858062744140625
467,0.150752111862471,0.47795069217681885
468,0.5108233913995893,0.9954484105110168
469,0.9970325882524592,0.03255937620997429
470,0.011804838798094745,0.11536196619272232
471,0.04654528347039251,0.404741495847702
472,0.17707149202764272,0.9480477571487427
473,0.5814115431676014,0.18943387269973755
474,0.9710549209498885,0.6185252070426941
475,0.11214797318108807,0.9557332992553711
476,0.3972875131169235,0.163543239235878
477,0.9554060787027924,0.5491235256195068
478,0.16999516088737887,0.9990507364273071
479,0.5629762565873897,0.012125812470912933
480,0.9816756245138947,0.05037599056959152
481,0.0717744850691067,0.18471640348434448
482,0.26582540436506347,0.5991866588592529
483,0.7786974124492638,0.9756559133529663
484,0.6875877316533989,0.0987449437379837
485,0.8570952633031982,0.3418402373790741
486,0.48870706197641406,0.8954228162765503
487,0.996991153507674,0.35719624161720276
488,0.011969175407095444,0.9003727436065674
489,0.04718539784620682,0.3483317792415619
490,0.179386154944445,0.8959801197052002
491,0.5873549818111834,0.3628042936325073
492,0.9670527375395437,0.9122226238250732
493,0.12712834402370432,0.31185609102249146
494,0.44275724539628514,0.8508915901184082
495,0.9844258355110618,0.4983515739440918
496,0.06117312345874479,0.9926789999008179
497,0.22914957997593338,0.041251491755247116
498,0.704793799391419,0.14319941401481628
499,0.8301574039260008,0.5003467798233032
500,0.5625743936450458,1.0011850595474243
501,0.9818769365872199,0.004021830856800079
502,0.07100052576141279,0.03468333184719086
503,0.26317820990103286,0.1404651552438736
504,0.7737226045399398,0.5013623237609863
505,0.6985529836978482,0.983676552772522
506,0.8402010835320812,0.06852734833955765
507,0.5357102588267556,0.24744239449501038
508,0.9924118618839594,0.7528802156448364
509,0.030046927521130414,0.7453904151916504
510,0.1162849975740047,0.7572176456451416
511,0.41002355968374155,0.7337914705276489
512,0.9651979183501789,0.7811822891235352
513,0.13402767808301463,0.6777678728103638
514,0.4630963957668548,0.8754022121429443
515,0.9920661147384675,0.4252465069293976
516,0.03140504551749543,0.9725573658943176
517,0.12137088684782249,0.11222419142723083
518,0.4254935787476463,0.4039836525917053
519,0.9753506848367456,0.956800103187561
520,0.09592648843669552,0.15791243314743042
521,0.3460311430390712,0.5424540042877197
522,0.9029114284337187,1.000232219696045
523,0.3497728995416264,0.008384764194488525
524,0.9074529549686002,0.039490461349487305
525,0.3350885370545498,0.15300852060317993
526,0.8889887954628737,0.5292532444000244
527,0.3937639908473271,0.990730881690979
528,0.9524685023336597,0.04430164024233818
529,0.18063629503978076,0.16224618256092072
530,0.5905472275767873,0.5549995303153992
531,0.9647867863168484,0.9965953826904297
532,0.1355532406283725,0.01907997578382492
533,0.467542452738241,0.07409769296646118
534,0.9932965654267453,0.260442852973938
535,0.026567409167325525,0.7515021562576294
536,0.10318771193047113,0.7578055262565613
537,0.3692346320677307,0.7355778217315674
538,0.9292726700126577,0.7788980007171631
539,0.2622426493730136,0.6829918622970581
540,0.7719510544691167,0.8667560815811157
541,0.7024100696528107,0.4498825967311859
542,0.8340303531755459,0.9853338599205017
543,0.5523106553981062,0.06767212599515915
544,0.9865817453739641,0.24208402633666992
545,0.05282043822461862,0.7467701435089111
546,0.1996214537262077,0.7611117362976074
547,0.6374931884643884,0.725785493850708
548,0.9220715362723257,0.7989581227302551
549,0.2867039168921881,0.6369360089302063
550,0.8159740759141529,0.929090142250061
551,0.5991399295672866,0.2576481103897095
552,0.95828338471792,0.7721751928329468
553,0.159505593773033,0.7018534541130066
554,0.5349136017192992,0.8357037305831909
555,0.9926363512557947,0.5400586724281311
556,0.0291646074312951,0.9951726198196411
557,0.11297299208764744,0.03405638784170151
558,0.39983827963418306,0.11538834124803543
559,0.957470842795706,0.40318772196769714
560,0.16247450768722776,0.9467283487319946
561,0.5429454027356927,0.19369104504585266
562,0.9901412126116379,0.6285355091094971
563,0.03894875088137676,0.9459062218666077
564,0.1493526652877673,0.1969735324382782
565,0.5069153221702378,0.6364765763282776
566,0.9973091914939345,0.9381227493286133
567,0.010707436542040297,0.22378280758857727
568,0.042265221505506524,0.6980702877044678
569,0.16151070150082203,0.8528292179107666
570,0.5403457292581222,0.48976796865463257
571,0.991005166301215,0.995861291885376
572,0.03556656739540947,0.03146088868379593
573,0.1368633308496779,0.11076176911592484
574,0.4713457204784539,0.38755738735198975
575,0.9942239397377535,0.9319054484367371
576,0.022913362586472773,0.24408379197120667
577,0.08932947820179987,0.7331845760345459
578,0.3245853928787162,0.7876102328300476
579,0.8747265652778577,0.6609147787094116
580,0.4372242050874871,0.8998900651931763
581,0.9817762062966776,0.35178881883621216
582,0.07138783131506074,0.9079513549804688
583,0.26450351933222077,0.3259335160255432
584,0.7762202162964305,0.8708624839782715
585,0.6930725445155212,0.43924480676651
586,0.8487647402916653,0.9732851982116699
587,0.5121689921578563,0.1088658794760704
588,0.9969091433631495,0.38915884494781494
589,0.012294399935982709,0.9444395303726196
590,0.048451558188125306,0.20021864771842957
591,0.18395497874209937,0.6464205980300903
592,0.5989610227069917,0.9271253347396851
593,0.9584247967792973,0.2611912488937378
594,0.15898835573446143,0.7705869078636169
595,0.533507123316502,0.7077353000640869
596,0.9930203180213405,0.8268103003501892
597,0.02765455441236375,0.5643090605735779
598,0.10729022233014326,0.9864832162857056
599,0.38215833178474184,0.06447543203830719
600,0.9420922315166576,0.21981710195541382
601,0.21767229074216202,0.7041078209877014
602,0.6794613476950346,0.8441768884658813
603,0.8689965624870928,0.5169895887374878
604,0.45422773212210904,0.9981486797332764
605,0.9891405489783253,0.023006856441497803
606,0.04285867814727851,0.08079785108566284
607,0.16367702930043856,0.2807064950466156
608,0.5461785689254895,0.7867687940597534
609,0.9889914836902552,0.6747399568557739
610,0.04344044222482732,0.8841602802276611
611,0.16579794711451365,0.40055927634239197
612,0.5518528615100351,0.953769326210022
613,0.9867720102053524,0.1744149774312973
614,0.05208151022175466,0.5919589996337891
615,0.19698241579395595,0.9758157730102539
616,0.6311395712111127,0.09461839497089386
617,0.9288816273216364,0.32938629388809204
618,0.2635815934863206,0.8805669546127319
619,0.7744842848755152,0.4071464538574219
620,0.6968869256519442,0.948232114315033
621,0.8428297986442299,0.19370043277740479
622,0.5285462393546115,0.6356399059295654
623,0.99424859775265,0.937724232673645
624,0.0228161112419615,0.22523453831672668
625,0.0889591898759262,0.7008870244026184
626,0.32337135512605497,0.8481998443603516
627,0.8730212640218753,0.5031546354293823
628,0.4423119949842144,0.9975538849830627
629,0.9842216553684218,0.02547900751233101
630,0.06196226000433887,0.09007508307695389
631,0.23191052397457937,0.3134634494781494
632,0.7107308510492175,0.8391804695129395
633,0.8203141085801292,0.5345629453659058
634,0.5881214986596236,0.9916648864746094
635,0.966516059881188,0.04284384846687317
636,0.12912743583299777,0.14594081044197083
637,0.4486896291812893,0.5071032047271729
638,0.9869953109273212,1.0012551546096802
639,0.05121391286785906,0.00259525328874588
640,0.1938782815065234,0.029748056083917618
641,0.6235950789317366,0.12714555859565735
642,0.9365497832907926,0.47159555554389954
643,0.23710290396796035,0.9689117670059204
644,0.7217316164227029,0.12042214721441269
645,0.8013320102115157,0.42426982522010803
646,0.6352040882913292,0.9705477356910706
647,0.9245622194921487,0.10731649398803711
648,0.2782902179018033,0.3876643478870392
649,0.8013706423626609,0.9407715797424316
650,0.6351111863284495,0.21176302433013916
651,0.9246624196423868,0.671088695526123
652,0.2779506990804587,0.894494891166687
653,0.8007694907649605,0.36554092168807983
654,0.6365554765656956,0.9180465936660767
655,0.923096881261464,0.2946455776691437
656,0.28324622597662213,0.8273941874504089
657,0.8100410277720235,0.563207745552063
658,0.6139594987812889,0.9821234941482544
659,0.9456827982236945,0.07834553718566895
660,0.2049537050363155,0.2697482407093048
661,0.6501612584745279,0.7958570718765259
662,0.9075318698488507,0.6462076306343079
663,0.3348319224794227,0.9180370569229126
664,0.8886508296109447,0.29489031434059143
665,0.39481262524447064,0.8309738039970398
666,0.9533531086062391,0.5539233088493347
667,0.17743912607906764,0.9851435422897339
668,0.582358385635304,0.06702732294797897
669,0.9704362142990308,0.22975122928619385
670,0.11447217542122545,0.7236659526824951
671,0.404459502937475,0.8086404800415039
672,0.9610793335499722,0.6128349304199219
673,0.14924933421072276,0.955281138420105
674,0.5066261420890312,0.17202258110046387
675,0.9973248160216538,0.5783072710037231
676,0.010645429202422547,0.985072135925293
677,0.04202309511767984,0.06159502640366554
678,0.16062604683169698,0.21302452683448792
679,0.5379530264445648,0.6868977546691895
680,0.9917526754569557,0.8743615746498108
681,0.032635431661894865,0.4296405613422394
682,0.12596573744592524,0.9717401266098022
683,0.4392924980381616,0.11517185717821121
684,0.9827952508301581,0.4108723998069763
685,0.0674658956456206,0.9618134498596191
686,0.2510278517957158,0.14018383622169495
687,0.7501713489799903,0.49217382073402405
688,0.7477830416366325,1.00099778175354
689,0.7525282214664225,0.004817992448806763
690,0.7430556944783919,0.03338732570409775
691,0.7617864782326902,0.13669121265411377
692,0.7240566808599557,0.49338728189468384
693,0.7971964290104597,0.9805871844291687
694,0.6450803875078888,0.08004071563482285
695,0.9135172078306378,0.2885296046733856
696,0.3152240401235328,0.8214017748832703
697,0.8612728001604035,0.5755676031112671
698,0.476733035818402,0.9753534197807312
699,0.9953400070273113,0.09992571175098419
700,0.018506726978350974,0.3456941246986389
701,0.07247526985925,0.901262104511261
702,0.2682181944211348,0.3407435417175293
